acheteur_id,acheteur_nom,titulaire_id,titulaire_nom,montant_count,montant_sum,montant_mean,montant_min,montant_max,offresRecues_mean,offresRecues_min,offresRecues_max,dateNotification_min,dateNotification_max
21620893400010,COMMUNE DE WIMEREUX (MAIRIE),52271271000014,VITRAUX D'ART SALMON,1,77238.0,77238.0,77238.0,77238.0,6.0,6,6,2024-11-19,2024-11-19
21620907200018,COMMUNE DE LIBERCOURT (MAIRIE),48773037600042,PINSON PAYSAGE NORD,1,250915.55,250915.55,250915.55,250915.55,6.0,6,6,2024-12-20,2024-12-20
21630103600010,COMMUNE DE CHATELGUYON (MAIRIE),31797591000298,EUROVIA DROME ARDECHE LOIRE AUVERGNE,2,1849217.48,924608.74,924608.74,924608.74,3.0,3,3,2024-10-04,2024-12-18
21630103600010,COMMUNE DE CHATELGUYON (MAIRIE),39071365900022,COSEEC FRANCE,2,1849217.48,924608.74,924608.74,924608.74,3.0,3,3,2024-10-04,2024-12-18
21630132500017,COMMUNE DE CUNLHAT (MAIRIE),44457250700028,ENTREPRISE ROUX,1,439711.19,439711.19,439711.19,439711.19,6.0,6,6,2024-12-17,2024-12-17
21630163000010,COMMUNE DE GELLES (MAIRIE),32923468600023,SAS PEGEON FILS,1,90967.22,90967.22,90967.22,90967.22,2.0,2,2,2024-07-15,2024-07-15
21630195200018,COMMUNE DE LEZOUX (MAIRIE),83075338000013,SAS PERRET ET ASSOCIES (LES ATELIERS CHRISTIAN PERRET),1,59742.67,59742.67,59742.67,59742.67,3.0,3,3,2024-12-09,2024-12-09
21630195200018,COMMUNE DE LEZOUX (MAIRIE),91379304800012,SEGMA FOREZ,1,69059.29,69059.29,69059.29,69059.29,7.0,7,7,2024-12-18,2024-12-18
21630256200014,COMMUNE DE NOVACELLES (MAIRIE),37772477800016,PHILIPPE GENESTIER,1,47062.44,47062.44,47062.44,47062.44,2.0,2,2,2024-08-07,2024-08-07
21630300800017,COMMUNE DE RIOM (MAIRIE),31797591000447,EUROVIA DROME ARDECHE LOIRE AUVERGNE (RENON),1,79000.0,79000.0,79000.0,79000.0,2.0,2,2,2025-01-01,2025-01-01
21630300800017,COMMUNE DE RIOM (MAIRIE),32063704400050,ENTREPRISE RENON (SER PUY DE DOME),4,316000.0,79000.0,79000.0,79000.0,2.0,2,2,2024-09-17,2024-11-12
21630431100014,COMMUNE DE THIOLIERES (MAIRIE),58715044200040,PERETTI SAS,1,189573.95,189573.95,189573.95,189573.95,1.0,1,1,2024-07-25,2024-07-25
21630454300012,COMMUNE DE VERTOLAYE (MAIRIE),40102490600018,BATIMENTS TRAVAUX PUBLICS DU LIVRADOIS,1,163126.44,163126.44,163126.44,163126.44,2.0,2,2,2024-09-05,2024-09-05
21630454300012,COMMUNE DE VERTOLAYE (MAIRIE),58715044200040,PERETTI SAS,1,117018.39,117018.39,117018.39,117018.39,2.0,2,2,2024-09-13,2024-09-13
21640024200014,COMMUNE D ANGLET (MAIRIE),09628055700057,EIFFAGE CONSTRUCTION SUD AQUITAINE,1,19161242.35,19161242.35,19161242.35,19161242.35,4.0,4,4,2024-12-06,2024-12-06
21640024200014,COMMUNE D ANGLET (MAIRIE),32282698300106,CENTRE D'ETUDES TECHNIQUES AQUITAINE BATIMENT,1,19161242.35,19161242.35,19161242.35,19161242.35,4.0,4,4,2024-12-06,2024-12-06
21640024200014,COMMUNE D ANGLET (MAIRIE),32681817600108,BOBION ET JOANIN,1,19161242.35,19161242.35,19161242.35,19161242.35,4.0,4,4,2024-12-06,2024-12-06
21640024200014,COMMUNE D ANGLET (MAIRIE),40079084600028,C.D.2.I,1,19161242.35,19161242.35,19161242.35,19161242.35,4.0,4,4,2024-12-06,2024-12-06
21640024200014,COMMUNE D ANGLET (MAIRIE),41475251900044,INEO AQUITAINE,1,19161242.35,19161242.35,19161242.35,19161242.35,4.0,4,4,2024-12-06,2024-12-06
21640024200014,COMMUNE D ANGLET (MAIRIE),42081875900045,DAVID ABERADERE,1,19161242.35,19161242.35,19161242.35,19161242.35,4.0,4,4,2024-12-06,2024-12-06
21640024200014,COMMUNE D ANGLET (MAIRIE),43219591500025,ACOUSTIQUE VIVIE & ASSOCIES,1,19161242.35,19161242.35,19161242.35,19161242.35,4.0,4,4,2024-12-06,2024-12-06
21640024200014,COMMUNE D ANGLET (MAIRIE),50750959400028,EKHOS,1,19161242.35,19161242.35,19161242.35,19161242.35,4.0,4,4,2024-12-06,2024-12-06
21640024200014,COMMUNE D ANGLET (MAIRIE),87964959800015,OMBRAGES FRANCE,1,19161242.35,19161242.35,19161242.35,19161242.35,4.0,4,4,2024-12-06,2024-12-06
21640066300011,COMMUNE D ASCARAT (MAIRIE),32933888304064,COLAS FRANCE (ETABLISSEMENT PAYS BASQUE),1,79945.0,79945.0,79945.0,79945.0,3.0,3,3,2024-07-31,2024-07-31
21640067100014,COMMUNE D ASSAT (MAIRIE),80345158200016,HABITAT ECO ACTION,1,61245.0,61245.0,61245.0,61245.0,1.0,1,1,2024-10-09,2024-10-09
21640122400011,COMMUNE DE BIARRITZ (MAIRIE),33309799600024,SAGELEC,1,33175.0,33175.0,33175.0,33175.0,2.0,2,2,2024-10-07,2024-10-07
21640122400011,COMMUNE DE BIARRITZ (MAIRIE),81768919300016,POINT GREEN,1,150000.0,150000.0,150000.0,150000.0,3.0,3,3,2024-10-15,2024-10-15
21640335200174,COMMUNE DE LESCAR (MAIRIE),43455500900019,SOCIETE GIRONDINE D'EQUIPEMENT,2,142800.0,71400.0,62300.0,80500.0,2.0,2,2,2024-10-11,2024-10-11
21640445900010,COMMUNE DE PAU (MAIRIE),09628055700032,EIFFAGE CONSTRUCTION SUD AQUITAINE (EIFFAGE CONSTRUCTION BEARN),2,997717.11,498858.555,376972.0,620745.11,3.0,3,3,2024-07-12,2024-08-13
21640445900010,COMMUNE DE PAU (MAIRIE),31340234900010,ENTREPRISE DE PEINTURE BOGNARD,1,10437.25,10437.25,10437.25,10437.25,3.0,3,3,2024-08-30,2024-08-30
21640445900010,COMMUNE DE PAU (MAIRIE),31725517200023,ENTREPRISE RENE MATHIEU,2,4401506.38,2200753.19,763803.4,3637702.98,3.0,3,3,2024-08-13,2024-12-06
21640445900010,COMMUNE DE PAU (MAIRIE),32292757500058,CASTILLON TP,1,461796.0,461796.0,461796.0,461796.0,4.0,4,4,2024-12-06,2024-12-06
21640445900010,COMMUNE DE PAU (MAIRIE),35056590900024,DA SILVA ET CIE SOC ETS DA SILVA,1,461796.0,461796.0,461796.0,461796.0,3.0,3,3,2024-12-06,2024-12-06
21640445900010,COMMUNE DE PAU (MAIRIE),39960346300031,SARL ERBINARTEGARAY ENT DE CARRELAGE,1,50811.82,50811.82,50811.82,50811.82,3.0,3,3,2024-07-11,2024-07-11
21640445900010,COMMUNE DE PAU (MAIRIE),43286874300019,C2B ADOUR,1,24648.0,24648.0,24648.0,24648.0,3.0,3,3,2024-08-13,2024-08-13
21640445900010,COMMUNE DE PAU (MAIRIE),53172305400031,NOVA CONSTRUCTION,1,112513.0,112513.0,112513.0,112513.0,2.0,2,2,2024-12-17,2024-12-17
21640445900010,COMMUNE DE PAU (MAIRIE),98692051000047,CANGRAND SAS,2,4401506.38,2200753.19,763803.4,3637702.98,3.0,3,3,2024-08-13,2024-12-06
21640483000012,COMMUNE DE SAINT JEAN DE LUZ (MAIRIE),32752817000019,ENTREPRISE CANALISATIONS RESEAUX DIVERS,1,65000.0,65000.0,65000.0,65000.0,5.0,5,5,2024-11-04,2024-11-04
21640483000012,COMMUNE DE SAINT JEAN DE LUZ (MAIRIE),34327921200371,MATERIAUX TRAVAUX PUBLICS,1,44693.98,44693.98,44693.98,44693.98,1.0,1,1,2024-10-25,2024-10-25
21640545600015,COMMUNE D'URRUGNE (MAIRIE),75175749300018,CCE FRANCE,2,291750.0,145875.0,66750.0,225000.0,2.0,2,2,2024-07-09,2024-07-10
21650286400012,COMMUNE DE LOURDES (MAIRIE),30825057000535,ELECTRICITE INDUSTRIELLE J. P. FAUCHE,1,37923.72,37923.72,37923.72,37923.72,2.0,2,2,2024-10-23,2024-10-23
21650286400012,COMMUNE DE LOURDES (MAIRIE),30836501400015,SAS TENNIS D AQUITAINE,1,74792.0,74792.0,74792.0,74792.0,4.0,4,4,2024-10-23,2024-10-23
21650286400012,COMMUNE DE LOURDES (MAIRIE),32515788100021,VOLDOIRE,2,400000.0,200000.0,200000.0,200000.0,2.0,2,2,2024-11-27,2024-11-27
21650286400012,COMMUNE DE LOURDES (MAIRIE),34434918800047,ROUTIERE DES PYRENEES,2,277992.0,138996.0,138996.0,138996.0,4.0,4,4,2024-10-23,2024-10-23
21650440700018,COMMUNE DE TARBES (MAIRIE),30340961900226,TOYOTA MATERIAL HANDLING FRANCE,1,40063.58,40063.58,40063.58,40063.58,2.0,2,2,2024-11-26,2024-11-26
21650440700018,COMMUNE DE TARBES (MAIRIE),34928766400024,FABRIQUE DE GRILLAGE LACAVE,2,125733.44,62866.72,62866.72,62866.72,3.0,3,3,2024-07-05,2024-07-29
21650440700018,COMMUNE DE TARBES (MAIRIE),35154080200011,ENTREPRISE LERDA,2,82535.4,41267.7,41267.7,41267.7,1.0,1,1,2024-10-07,2024-11-12
21650440700018,COMMUNE DE TARBES (MAIRIE),47811269100025,SOCIETE GERSOISE DE RESTAURATION DU PATRIMOINE,2,206963.88,103481.94,103481.94,103481.94,2.0,2,2,2024-10-07,2024-11-12
21650440700018,COMMUNE DE TARBES (MAIRIE),50504305900011,A.D.B. BATITOIT,2,199830.54,99915.27,99915.27,99915.27,2.0,2,2,2024-10-07,2024-11-12
21650440700018,COMMUNE DE TARBES (MAIRIE),53270886400048,R3S,2,96141.0,48070.5,48070.5,48070.5,2.0,2,2,2024-10-07,2024-11-12
21650440700018,COMMUNE DE TARBES (MAIRIE),90071585500012,DSR BIKE N SNOW (SCHNEESTERN FRANCE),1,303656.21,303656.21,303656.21,303656.21,2.0,2,2,2024-09-16,2024-09-16
21660008000016,COMMUNE D'ARGELES-SUR-MER (MAIRIE),33023244800028,ENTREPRISE ANDRE ATHANER (E2A),1,333652.3,333652.3,333652.3,333652.3,1.0,1,1,2024-10-14,2024-10-14
21660008000016,COMMUNE D'ARGELES-SUR-MER (MAIRIE),83483866600024,JS CARRELAGE,2,518413.3,259206.65,184761.0,333652.3,3.0,3,3,2024-10-21,2024-10-22
21660021300096,COMMUNE DE BOMPAS (MAIRIE),30269887300494,SPIE BATIGNOLLES MALET,1,134882.0,134882.0,134882.0,134882.0,2.0,2,2,2024-12-02,2024-12-02
21660021300096,COMMUNE DE BOMPAS (MAIRIE),33149957400019,SAGUY CONSTRUC EQUIPEMENT ELEC,1,40000.0,40000.0,40000.0,40000.0,7.0,7,7,2024-08-14,2024-08-14
21660021300096,COMMUNE DE BOMPAS (MAIRIE),34163019200027,ENTREPRISE GENERALE DE PEINTURE,1,16897.65,16897.65,16897.65,16897.65,7.0,7,7,2024-12-02,2024-12-02
21660028800015,COMMUNE DE CABESTANY (MAIRIE),85150062900023,IO SKATEPARKS & RAMPS,4,1256551.8,314137.95,306870.0,321405.9,1.0,1,1,2024-09-23,2024-11-12
21660037900012,COMMUNE DE CANET EN ROUSSILLON (MAIRIE),78161827700011,SARL BUISAN (SARL BUISAN - CASA VOSTRA),1,29520.0,29520.0,29520.0,29520.0,3.0,3,3,2024-07-30,2024-07-30
21660094000011,COMMUNE DE LATOUR-BAS-ELNE (MAIRIE),49317565700037,MOLINER. SUD SIGNALISATION .,1,94557.15,94557.15,94557.15,94557.15,1.0,1,1,2024-07-17,2024-07-17
21660136900012,COMMUNE DE PERPIGNAN (MAIRIE),30269887300494,SPIE BATIGNOLLES MALET,1,227747.1,227747.1,227747.1,227747.1,5.0,5,5,2024-08-28,2024-08-28
21660136900012,COMMUNE DE PERPIGNAN (MAIRIE),33348584500015,SIUTAT MARBRERIE POMPES FUNEBRES (CHAMBRE FUNERAIRE DE PERPIGNAN POMPES FUNEBRES),1,32500.0,32500.0,32500.0,32500.0,3.0,3,3,2024-11-08,2024-11-08
21660136900012,COMMUNE DE PERPIGNAN (MAIRIE),38996241600027,SAS BECK ET CIE,2,900260.0,450130.0,450130.0,450130.0,3.0,3,3,2024-08-28,2024-08-28
21660136900012,COMMUNE DE PERPIGNAN (MAIRIE),54210780003117,OTIS,1,48615.0,48615.0,48615.0,48615.0,2.0,2,2,2024-12-30,2024-12-30
21660172400018,COMMUNE DE SAINT-ESTEVE (MAIRIE),31802783600010,ATELIERS MONTES,1,33760.02,33760.02,33760.02,33760.02,2.0,2,2,2024-12-04,2024-12-04
21660172400018,COMMUNE DE SAINT-ESTEVE (MAIRIE),31946983900033,TRAVAUX PUBLICS CATALANS,1,468745.75,468745.75,468745.75,468745.75,2.0,2,2,2024-08-09,2024-08-09
21660172400018,COMMUNE DE SAINT-ESTEVE (MAIRIE),42861352500073,EUROVIA LANGUEDOC ROUSSILLON,1,66929.7,66929.7,66929.7,66929.7,3.0,3,3,2024-08-26,2024-08-26
21660172400018,COMMUNE DE SAINT-ESTEVE (MAIRIE),77619094400061,UNAPEI 66 (ESAT L ENVOL),1,11767.0,11767.0,11767.0,11767.0,1.0,1,1,2024-10-16,2024-10-16
21660172400018,COMMUNE DE SAINT-ESTEVE (MAIRIE),80313110100021,AGEC TP,2,262404.8,131202.4,131202.4,131202.4,3.0,3,3,2024-08-07,2024-08-07
21660172400190,COMMUNE DE SAINT-ESTEVE (MAISON DE SANTE),80467668200011,CO.RE.BAT,1,46389.6,46389.6,46389.6,46389.6,2.0,2,2,2024-07-02,2024-07-02
21660172400190,COMMUNE DE SAINT-ESTEVE (MAISON DE SANTE),87789935100010,PROFESSIONNEL DU FROID DU ROUSSILLON,1,75982.77,75982.77,75982.77,75982.77,9.0,9,9,2024-07-01,2024-07-01
21660175700018,COMMUNE DE SAINT-GENIS-DES-FONTAINES (MAIRIE),41312760600023,ST GROUPE,3,1642019.4,547339.7999999999,546962.5,547528.45,2.0,2,2,2024-09-30,2024-12-17
21660175700018,COMMUNE DE SAINT-GENIS-DES-FONTAINES (MAIRIE),91552101700011,MATHIS,4,3605353.0,901338.25,896500.0,902951.0,2.0,2,2,2024-09-24,2024-10-07
21660196300012,COMMUNE DE SOREDE (MAIRIE),95281505800013,SPEED RENOV (SPEED RENOV-RENOVATION DE L'HABITAT),3,161678.83,53892.94333333333,53597.6,54483.63,3.0,3,3,2024-10-11,2024-12-19
21660210200016,COMMUNE DE THUIR (MAIRIE),34931956600023,SOC EXPLOIT DES ETS MASSUET ROBERT (ATELIER MASSUET),1,90500.0,90500.0,90500.0,90500.0,1.0,1,1,2024-08-06,2024-08-06
21670043500011,COMMUNE DE BISCHHEIM (MAIRIE),83397068400019,E.P.S.L.,6,2441729.4,406954.89999999997,7056.88,488345.88,4.0,4,4,2024-08-12,2024-11-27
21670442900010,COMMUNE DE SCHARRACHBERGHEIM IRMSTETT (MAIRIE),83874050400017,HICK & LECOQ CONSTRUCTIONS- HLC,1,117314.4,117314.4,117314.4,117314.4,2.0,2,2,2024-07-18,2024-07-18
21680018500011,COMMUNE DE BALSCHWILLER (MAIRIE),32004819200035,THIERRY MULLER,1,177143.95,177143.95,177143.95,177143.95,5.0,5,5,2024-11-25,2024-11-25
21680063100014,COMMUNE DE CERNAY (MAIRIE),35311640300018,MENUISERIE VOURIOT SARL,1,44716.0,44716.0,44716.0,44716.0,2.0,2,2,2024-12-09,2024-12-09
21680063100014,COMMUNE DE CERNAY (MAIRIE),45145186800058,MICKAEL COIFFIER,1,57638.0,57638.0,57638.0,57638.0,7.0,7,7,2024-12-20,2024-12-20
21680066400015,COMMUNE DE COLMAR (MAIRIE),32855885300235,POMPES FUNEBRES ALAIN HOFFARTH,2,608000.0,304000.0,304000.0,304000.0,3.0,3,3,2024-12-03,2024-12-03
21680153000017,COMMUNE DE ILLHAEUSERN (MAIRIE),32797707000033,SOC NOUVEL CONST GUERRA FRERES,1,48371.28,48371.28,48371.28,48371.28,8.0,8,8,2024-12-24,2024-12-24
21680271000014,COMMUNE DE RIEDISHEIM (MAIRIE),38921335600014,SOLAR PROTEC,1,26000.0,26000.0,26000.0,26000.0,4.0,4,4,2024-07-19,2024-07-19
21680338700010,COMMUNE DE TURCKHEIM (MAIRIE),88884432100016,SCHERBERICH MH,3,192117.84,64039.28,64039.28,64039.28,1.0,1,1,2024-07-18,2024-12-19
21680363500012,COMMUNE DE WERENTZHOUSE (MAIRIE),94645139000011,ENTREPRISE CONSTRUCTION FUETTERER & FILS,1,44890.96,44890.96,44890.96,44890.96,6.0,6,6,2024-10-04,2024-10-04
21680375900010,COMMUNE DE WITTELSHEIM (MAIRIE),85150062900023,IO SKATEPARKS & RAMPS,1,94518.0,94518.0,94518.0,94518.0,2.0,2,2,2024-09-09,2024-09-09
21690043100018,COMMUNE DE CHAPONOST (MAIRIE),38352576300041,GREEN STYLE,1,456055.76,456055.76,456055.76,456055.76,1.0,1,1,2024-10-25,2024-10-25
21690054800019,COMMUNE DE CHENELETTE (MAIRIE),48010386000023,BERTHELIER ROGER,1,14914.4,14914.4,14914.4,14914.4,6.0,6,6,2024-12-30,2024-12-30
21690054800019,COMMUNE DE CHENELETTE (MAIRIE),95372000000017,LESPINASSE ENERGIES,2,90743.88,45371.94,45371.94,45371.94,4.0,4,4,2024-12-30,2024-12-30
21690068800013,COMMUNE DE COUZON AU MONT D OR (MAIRIE),45321269800014,FTPC,2,135542.48,67771.24,67771.24,67771.24,1.0,1,1,2024-12-09,2024-12-19
21690068800013,COMMUNE DE COUZON AU MONT D OR (MAIRIE),52124135600018,BEAUFILS COUVERTURE - CHARPENTE,1,43548.05,43548.05,43548.05,43548.05,2.0,2,2,2024-12-20,2024-12-20
21690069600016,COMMUNE DE CRAPONNE (MAIRIE),38378199400033,PHILAE,1,2866916.13,2866916.13,2866916.13,2866916.13,12.0,12,12,2024-08-09,2024-08-09
21690069600016,COMMUNE DE CRAPONNE (MAIRIE),41211978600041,ESPACES ET TERRITOIRES CONSULTANTS,1,2866916.13,2866916.13,2866916.13,2866916.13,12.0,12,12,2024-08-09,2024-08-09
21690069600016,COMMUNE DE CRAPONNE (MAIRIE),43496076100071,ADIS,1,2866916.13,2866916.13,2866916.13,2866916.13,12.0,12,12,2024-08-09,2024-08-09
21690069600016,COMMUNE DE CRAPONNE (MAIRIE),45081990900042,QUANTUM ARCHITECTE (QUANTUM ARCHITECTES),1,2866916.13,2866916.13,2866916.13,2866916.13,12.0,12,12,2024-08-09,2024-08-09
21690069600016,COMMUNE DE CRAPONNE (MAIRIE),49101163100034,SELVEA,1,2866916.13,2866916.13,2866916.13,2866916.13,12.0,12,12,2024-08-09,2024-08-09
21690069600016,COMMUNE DE CRAPONNE (MAIRIE),49508834600012,WABI SABI,1,2866916.13,2866916.13,2866916.13,2866916.13,12.0,12,12,2024-08-09,2024-08-09
21690069600016,COMMUNE DE CRAPONNE (MAIRIE),49527149600012,ROUCH ACOUSTIQUE,1,2866916.13,2866916.13,2866916.13,2866916.13,12.0,12,12,2024-08-09,2024-08-09
21690069600016,COMMUNE DE CRAPONNE (MAIRIE),81870720000023,UZEL CONSTRUCTION,1,2866916.13,2866916.13,2866916.13,2866916.13,12.0,12,12,2024-08-09,2024-08-09
21690070400018,COMMUNE DE CUBLIZE (MAIRIE),38391077500048,PRO URBA SUD,1,357732.4,357732.4,357732.4,357732.4,2.0,2,2,2024-10-04,2024-10-04
21690076100018,COMMUNE DE DOMMARTIN (MAIRIE),41034492300124,TERIDEAL TARVEL (TARVEL),1,449393.36,449393.36,449393.36,449393.36,2.0,2,2,2024-12-05,2024-12-05
21690076100018,COMMUNE DE DOMMARTIN (MAIRIE),41312760600023,ST GROUPE,1,177140.45,177140.45,177140.45,177140.45,1.0,1,1,2024-08-20,2024-08-20
21690078700013,COMMUNE DE DUERNE (MAIRIE),41189587300049,DELUERMOZ,1,278223.0,278223.0,278223.0,278223.0,2.0,2,2,2024-08-01,2024-08-01
21690081100011,COMMUNE D ECULLY (MAIRIE),31960834500025,ROLLET,4,1336100.0,334025.0,188920.0,383068.0,8.75,2,11,2024-07-10,2024-11-26
21690081100011,COMMUNE D ECULLY (MAIRIE),32634374600029,LOUIS FONTAINE,3,265549.19999999995,88516.39999999998,88516.4,88516.4,7.0,7,7,2024-10-02,2024-11-26
21690081100011,COMMUNE D ECULLY (MAIRIE),38087127700030,CHRISTIN S A S,2,723342.2,361671.1,359683.92,363658.28,3.0,3,3,2024-10-07,2024-11-07
21690081100011,COMMUNE D ECULLY (MAIRIE),78840984500039,GUELPA PERE ET FILS,1,248385.25,248385.25,248385.25,248385.25,16.0,16,16,2024-11-26,2024-11-26
21690081100011,COMMUNE D ECULLY (MAIRIE),79314458500023,A.N TOITURE BARDAGE,3,3070435.98,1023478.66,1023478.66,1023478.66,2.0,2,2,2024-11-07,2024-12-24
21690081100011,COMMUNE D ECULLY (MAIRIE),79422623300037,SABEKO LYON,1,48940.89,48940.89,48940.89,48940.89,2.0,2,2,2024-10-04,2024-10-04
21690081100011,COMMUNE D ECULLY (MAIRIE),80090233000037,THAVARD,4,920378.78,230094.695,223071.78,232991.0,3.0,3,3,2024-07-23,2024-11-07
21690081100011,COMMUNE D ECULLY (MAIRIE),87818513100025,ISOLA RHONE-ALPES,1,245893.0,245893.0,245893.0,245893.0,4.0,4,4,2024-09-04,2024-09-04
21690100900011,COMMUNE D IRIGNY (MAIRIE),38853866200031,MOUTOT GENIE CIVIL,1,247172.08,247172.08,247172.08,247172.08,2.0,2,2,2024-12-09,2024-12-09
21690112400018,COMMUNE DE LENTILLY (MAIRIE),38204674600022,FOOGA,1,41431.01,41431.01,41431.01,41431.01,3.0,3,3,2024-11-13,2024-11-13
21690136300012,COMMUNE DE MONTAGNY (MAIRIE),34855269600026,M.G.B. TRAVAUX PUBLICS (MGB TP),1,136442.6,136442.6,136442.6,136442.6,7.0,7,7,2024-10-07,2024-10-07
21690143900010,COMMUNE DE NEUVILLE SUR SAONE (MAIRIE),31187916700022,JEAN FAURE,1,233976.24,233976.24,233976.24,233976.24,3.0,3,3,2024-09-24,2024-09-24
21690143900010,COMMUNE DE NEUVILLE SUR SAONE (MAIRIE),37872201100038,CARRELAGES BERRY,2,181260.0,90630.0,90630.0,90630.0,3.0,3,3,2024-09-02,2024-09-24
21690143900010,COMMUNE DE NEUVILLE SUR SAONE (MAIRIE),48099014200055,2B CLIM,1,520145.7,520145.7,520145.7,520145.7,3.0,3,3,2024-11-07,2024-11-07
21690193400010,COMMUNE DE SAINT CYR SUR LE RHONE (MAIRIE),31162302900015,ENTREPR BAT TRAVAUX PUBLICS MILLET-NIVON,1,62469.2,62469.2,62469.2,62469.2,10.0,10,10,2024-10-14,2024-10-14
21690199100010,COMMUNE DE SAINT FONS (MAIRIE),33960966101616,IDVERDE,1,570485.7,570485.7,570485.7,570485.7,9.0,9,9,2024-09-17,2024-09-17
21690199100010,COMMUNE DE SAINT FONS (MAIRIE),35408695100036,SERVICE INDUSTRIE ETANCHEITE (SIE),1,570485.7,570485.7,570485.7,570485.7,9.0,9,9,2024-07-26,2024-07-26
21690199100010,COMMUNE DE SAINT FONS (MAIRIE),38352576300041,GREEN STYLE,1,339902.82,339902.82,339902.82,339902.82,2.0,2,2,2024-12-11,2024-12-11
21690199100010,COMMUNE DE SAINT FONS (MAIRIE),38957306400042,MARTINON MSE,1,235000.0,235000.0,235000.0,235000.0,3.0,3,3,2024-07-26,2024-07-26
21690199100010,COMMUNE DE SAINT FONS (MAIRIE),77814780100055,PERRIER (PERRIER AMENAGEMENTS URBAINS),1,570485.7,570485.7,570485.7,570485.7,9.0,9,9,2024-09-17,2024-09-17
21690202300011,COMMUNE DE SAINTE FOY LES LYON (MAIRIE),33795152900078,VITRAIL SAINT GEORGES,1,27400.0,27400.0,27400.0,27400.0,1.0,1,1,2024-10-29,2024-10-29
21690202300011,COMMUNE DE SAINTE FOY LES LYON (MAIRIE),38918623000048,"ARCAMS (ATELIER DE RESTAURATION, DE CONSERVATION D'ART MURAL ET SCULPTURES)",1,377560.0,377560.0,377560.0,377560.0,4.0,4,4,2024-08-30,2024-08-30
21690202300011,COMMUNE DE SAINTE FOY LES LYON (MAIRIE),40172341600020,POLLET,2,900000.0,450000.0,450000.0,450000.0,11.0,11,11,2024-11-07,2024-11-07
21690202300011,COMMUNE DE SAINTE FOY LES LYON (MAIRIE),48520576900022,NOUVELLE SOCIETE D ASCENSEURS - NSA,2,213117.43,106558.715,23450.0,189667.43,4.0,4,4,2024-07-22,2024-11-25
21690202300011,COMMUNE DE SAINTE FOY LES LYON (MAIRIE),79355167200017,MENUISERIE LARAT,2,2714965.0,1357482.5,14965.0,2700000.0,1.5,1,2,2024-09-02,2024-11-05
21690202300011,COMMUNE DE SAINTE FOY LES LYON (MAIRIE),80360578100027,LA MANUFACTURE DE FRANCE,2,418643.96,209321.98,209321.98,209321.98,3.0,3,3,2024-09-02,2024-09-02
21690202300011,COMMUNE DE SAINTE FOY LES LYON (MAIRIE),80430585200019,YAZANLAR FACADE (SOCIETE ISOLATION TRANSFORMATION HABITAT (SITRHA)),2,99559.56000000001,49779.780000000006,14505.74,85053.82,6.0,6,6,2024-10-10,2024-10-14
21690202300011,COMMUNE DE SAINTE FOY LES LYON (MAIRIE),88575052100035,COMTE,1,320000.0,320000.0,320000.0,320000.0,1.0,1,1,2024-09-02,2024-09-02
21690202300011,COMMUNE DE SAINTE FOY LES LYON (MAIRIE),96650006800020,LENOIR METALLERIE,3,380546.14,126848.71333333333,100058.07,176980.0,6.0,6,6,2024-08-26,2024-10-15
21690202300011,COMMUNE DE SAINTE FOY LES LYON (MAIRIE),97150061600042,ETABLISSEMENTS LARDY,2,44152.0,22076.0,20522.25,23629.75,5.0,5,5,2024-07-11,2024-08-26
21690250200014,COMMUNE DE LA TOUR DE SALVAGNY (MAIRIE),58450058100023,REY SA,1,522939.33,522939.33,522939.33,522939.33,3.0,3,3,2024-07-26,2024-07-26
21690256900013,COMMUNE DE VAULX EN VELIN (MAIRIE),32966404900023,SIAUX SAS (CARRELAGE REVETEMENTS),1,124805.07,124805.07,124805.07,124805.07,12.0,12,12,2024-10-23,2024-10-23
21690264300016,COMMUNE DE VILLEFRANCHE SUR SAONE (MAIRIE),50887319700059,RCUBE,1,1062216.99,1062216.99,1062216.99,1062216.99,1.0,1,1,2024-11-08,2024-11-08
21690266800013,COMMUNE DE VILLEURBANNE (MAIRIE),41034492300124,TERIDEAL TARVEL (TARVEL),1,849589.1,849589.1,849589.1,849589.1,2.0,2,2,2024-07-02,2024-07-02
21690268400010,COMMUNE DE VOURLES (MAIRIE),84111959700018,VULCANO SKATEPARKS S.L.,2,1071528.6,535764.3,535764.3,535764.3,2.0,2,2,2024-08-09,2024-08-09
21690273400013,COMMUNE DE CORBAS (MAIRIE),30023158600029,SOTERLY,1,143793.0,143793.0,143793.0,143793.0,4.0,4,4,2024-12-20,2024-12-20
21690273400013,COMMUNE DE CORBAS (MAIRIE),32575150100033,DUMAS ISOLATION CLOISONS (DIC),2,193252.86,96626.43,96626.43,96626.43,13.0,13,13,2024-11-22,2024-11-25
21690273400013,COMMUNE DE CORBAS (MAIRIE),32783421400014,A.JAMES,1,398357.43,398357.43,398357.43,398357.43,8.0,8,8,2024-11-22,2024-11-22
21690273400013,COMMUNE DE CORBAS (MAIRIE),33269966900047,LOFOTEN (LOFOTEN - LOFOTEN MENUISERIE AGENCEMENT - LOFOTEN),1,398357.43,398357.43,398357.43,398357.43,8.0,8,8,2024-11-22,2024-11-22
21690273400013,COMMUNE DE CORBAS (MAIRIE),38415051200026,ENTREPRISE PEIX,1,286380.21,286380.21,286380.21,286380.21,11.0,11,11,2024-11-25,2024-11-25
